"Nombre restaurante","Rating","Cantidad reviews","Dirección","Teléfono","Sitio web","Categoría","Google Maps URL","Latitud","Longitud","Comuna","Región","País","Fuente","Fecha extracción","Calidad dato","Es restaurante válido","Instagram URL","Instagram Usuario","Facebook URL","TikTok URL","Tiene Redes","Calidad Redes","Está en Uber Eats","URL Uber Eats","Confianza Uber Eats","Está en PedidosYa","URL PedidosYa","Confianza PedidosYa","Está en Rappi","URL Rappi","Confianza Rappi","Observaciones","Nombre normalizado","Posible cadena/franquicia","Grupo cadena/franquicia","Posible duplicado entre comunas","Grupo duplicado","Tipo negocio","Score comercial","Nivel comercial"
"Restaurant Parrilladas Bright Gran Avenida La Cisterna","4.4","478","Gran Av. José Miguel Carrera 8455, 7970653 La Cisterna, Región Metropolitana","9 6566 7616","http://parrilladasbright.cl/","Restaurante","https://www.google.com/maps/place/Restaurant+Parrilladas+Bright+Gran+Avenida+La+Cisterna/data=!4m7!3m6!1s0x9662da55e0a57aaf:0x6afabd9b4eaa2fe6!8m2!3d-33.532585!4d-70.663244!16s%2Fg%2F1th834m9!19sChIJr3ql4FXaYpYR5i-qTpu9-mo?authuser=0&hl=es-419&rclk=1","-33.532585","-70.663244","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"La Junta Sandwichera","4.4","49","Gral Arriagada 371, 8310025 La Florida, Región Metropolitana","","","Restaurante","https://www.google.com/maps/place/La+Junta+Sandwichera/data=!4m7!3m6!1s0x9662d0cedecb5863:0xa81057e194e9dcfa!8m2!3d-33.5576358!4d-70.5908471!16s%2Fg%2F11fy_qst5w!19sChIJY1jL3s7QYpYR-tzplOFXEKg?authuser=0&hl=es-419&rclk=1","-33.5576358","-70.5908471","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Sin teléfono","Sí","","","","","","","","","","","","","","","","Revisar: parece sandwich; Sin teléfono visible","","","","","","","",""
"El Valenciano - Mall Plaza Vespucio","4.8","293","Terrazas del Mall - Av. Américo Vespucio, 7820830 La Florida, Región Metropolitana","9 3244 5838","https://www.elvalenciano.cl/","Restaurante","https://www.google.com/maps/place/El+Valenciano+-+Mall+Plaza+Vespucio/data=!4m7!3m6!1s0x9662d14a25a424ef:0xefa67d84dbfb7fbb!8m2!3d-33.5166469!4d-70.5973163!16s%2Fg%2F11xvz83f96!19sChIJ7ySkJUrRYpYRu3_724R9pu8?authuser=0&hl=es-419&rclk=1","-33.5166469","-70.5973163","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurant Lima Rios","4.4","617","Trípoli 9897, La Florida, Región Metropolitana","(72) 269 6271","https://limarios.cl/","Restaurante peruano","https://www.google.com/maps/place/Restaurant+Lima+Rios/data=!4m7!3m6!1s0x9662d1ed959b9b03:0xb0b7ca5342ad58f1!8m2!3d-33.5473425!4d-70.5708979!16s%2Fg%2F11gjhjq42t!19sChIJA5uble3RYpYR8VitQlPKt7A?authuser=0&hl=es-419&rclk=1","-33.5473425","-70.5708979","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurant El Chavin","4.1","235","Av. San José de la Estrella 850, La Florida, Región Metropolitana","9 6195 6012","https://restauranteelchavin.cl/","Restaurante","https://www.google.com/maps/place/Restaurant+El+Chavin/data=!4m7!3m6!1s0x9662d0c79a7f3f0d:0x3044ff2223134a09!8m2!3d-33.5528588!4d-70.5761585!16s%2Fg%2F11fyj7vjvs!19sChIJDT9_msfQYpYRCUoTIyL_RDA?authuser=0&hl=es-419&rclk=1","-33.5528588","-70.5761585","La Florida","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Caiquén, Estadio Español","4.9","16","Av. España 802, 3340000 Curicó, Maule","9 8897 6729","https://caiquenrestaurante.cl/","Restaurante","https://www.google.com/maps/place/Caiqu%C3%A9n,+Estadio+Espa%C3%B1ol/data=!4m7!3m6!1s0x9664574726056cf7:0xa8cbca1fcd16087e!8m2!3d-34.9852857!4d-71.2229185!16s%2Fg%2F11vpfb_zb3!19sChIJ92wFJkdXZJYRfggWzR_Ky6g?authuser=0&hl=es-419&rclk=1","-34.9852857","-71.2229185","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Raymi Curicó","4.3","116","Cam. A Zapallar, Km 1.4, 3340000 Curicó, Maule","9 4135 7130","http://www.instagram.com/raymi_curico/","Restaurante peruano","https://www.google.com/maps/place/Raymi+Curic%C3%B3/data=!4m7!3m6!1s0x96645785948fdb41:0xa6332deaf46b25f9!8m2!3d-34.9938889!4d-71.2064093!16s%2Fg%2F11v0yqxcd9!19sChIJQduPlIVXZJYR-SVr9OotM6Y?authuser=0&hl=es-419&rclk=1","-34.9938889","-71.2064093","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Estadio Español de Curico","4.5","370","Av. España 802, 3340000 Curicó, Maule","(75) 231 0383","http://estadioespanolcurico.cl/web/","Restaurante","https://www.google.com/maps/place/Estadio+Espa%C3%B1ol+de+Curico/data=!4m7!3m6!1s0x966457b0b172e3e3:0x8571f3c83e9634be!8m2!3d-34.9853057!4d-71.2229919!16s%2Fg%2F1td8_b42!19sChIJ4-NysbBXZJYRvjSWPsjzcYU?authuser=0&hl=es-419&rclk=1","-34.9853057","-71.2229919","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Mamut","3.8","15","201 Avenida Liber Bernardo O'higgins, Curicó, Maule","(75) 254 3330","http://www.malldecurico.cl/tiendas/mamut/","Restaurante","https://www.google.com/maps/place/Mamut/data=!4m7!3m6!1s0x966457069487eaf7:0xd52b53c9f094e961!8m2!3d-34.9910311!4d-71.2440955!16s%2Fg%2F11bycjy4fv!19sChIJ9-qHlAZXZJYRYemU8MlTK9U?authuser=0&hl=es-419&rclk=1","-34.9910311","-71.2440955","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Tu Cachapa Curicó","4.9","19","Av. Manso de Velasco 594, 3341861 Curicó, Maule","9 2008 4810","","Restaurante de comida rápida","https://www.google.com/maps/place/Tu+Cachapa+Curic%C3%B3/data=!4m7!3m6!1s0x96645700574af635:0x70dd6914b9f64b3c!8m2!3d-34.98442!4d-71.23356!16s%2Fg%2F11y4z_0xd1!19sChIJNfZKVwBXZJYRPEv2uRRp3XA?authuser=0&hl=es-419&rclk=1","-34.98442","-71.23356","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","Revisar: parece comida rapida","","","","","","","",""
"ComoRoble Restaurant","4.7","569","Longitudinal Sur, Curicó, Romeral, Maule","9 9449 1072","","Restaurante","https://www.google.com/maps/place/ComoRoble+Restaurant/data=!4m7!3m6!1s0x9664f809c6e11b3d:0x887c8c479ee63490!8m2!3d-34.960998!4d-71.1910314!16s%2Fg%2F11f57s2shf!19sChIJPRvhxgn4ZJYRkDTmnkeMfIg?authuser=0&hl=es-419&rclk=1","-34.960998","-71.1910314","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"La Serrana Curicó","3.5","46","Av. O´Higgins 201 local R05, La Serrana Curicó, 3341972 Maule, Curicó, Maule","","http://www.laserrana.cl/","Pizzería","https://www.google.com/maps/place/La+Serrana+Curic%C3%B3/data=!4m7!3m6!1s0x9664579413265f0b:0x80fa8a72b41f5c3b!8m2!3d-34.9921723!4d-71.2447299!16s%2Fg%2F11n00mcmzx!19sChIJC18mE5RXZJYRO1wftHKK-oA?authuser=0&hl=es-419&rclk=1","-34.9921723","-71.2447299","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible","","","","","","","",""
"Café Menta","4.6","489","Jesús Pons 563, 3341708 Curicó, Maule","9 4424 1052","","Cafetería","https://www.google.com/maps/place/Caf%C3%A9+Menta/data=!4m7!3m6!1s0x966457b9309584cf:0xf33ade150e3a1f07!8m2!3d-34.9840699!4d-71.2268227!16s%2Fg%2F11sd769m22!19sChIJz4SVMLlXZJYRBx86DhXeOvM?authuser=0&hl=es-419&rclk=1","-34.9840699","-71.2268227","Curicó","Maule","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","No","","","","","","","","","","","","","","","","Revisar: parece cafeteria; Revisar: parece cafe","","","","","","","",""
"Dynos Restaurant","4.2","367","El Roble 712, Chillán, Ñuble","9 4419 9888","http://www.dynos.cl/","Restaurante","https://www.google.com/maps/place/Dynos+Restaurant/data=!4m7!3m6!1s0x96692829e8d18e7d:0x83075ef3e6dfa70a!8m2!3d-36.6092877!4d-72.1013211!16s%2Fg%2F11c1txvd8z!19sChIJfY7R6CkoaZYRCqff5vNeB4M?authuser=0&hl=es-419&rclk=1","-36.6092877","-72.1013211","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Sanguchon Criollo","4.4","676","Av. O'Higgins 2448, 3820000 Biobío, Chillán Viejo, Ñuble","(42) 254 9306","","Restaurante","https://www.google.com/maps/place/Sanguchon+Criollo/data=!4m7!3m6!1s0x9669281aa2103377:0x906601549f97f6ee!8m2!3d-36.6226687!4d-72.1284751!16s%2Fg%2F11c5j4jrwg!19sChIJdzMQohooaZYR7vaXn1QBZpA?authuser=0&hl=es-419&rclk=1","-36.6226687","-72.1284751","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurante Paraiso Oriental","4.3","551","Constitución 717, 3800740 Chillán, Ñuble","(42) 221 2296","","Restaurante cantonés","https://www.google.com/maps/place/Restaurante+Paraiso+Oriental/data=!4m7!3m6!1s0x9668d7d61cb05ff9:0x2c18d60ff28192d0!8m2!3d-36.60787!4d-72.1009365!16s%2Fg%2F1tdfpgv9!19sChIJ-V-wHNbXaJYR0JKB8g_WGCw?authuser=0&hl=es-419&rclk=1","-36.60787","-72.1009365","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"La Crepería","4.3","31","Constitución 1044, 3800827 Chillán, Ñuble","9 4212 7123","https://m.facebook.com/lacreperia.chillan","Restaurante","https://www.google.com/maps/place/La+Creper%C3%ADa/data=!4m7!3m6!1s0x966929cbf19ea36d:0x40edb4ca2585ef2e!8m2!3d-36.609376!4d-72.0960933!16s%2Fg%2F11h269m_tl!19sChIJbaOe8cspaZYRLu-FJcq07UA?authuser=0&hl=es-419&rclk=1","-36.609376","-72.0960933","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Palacio Los Leones","4.2","636","Panamericana, Norte 724, Chillán, Ñuble","(42) 227 7888","https://business.facebook.com/Palacio-Los-Leones-226696528025107/","Restaurante chino","https://www.google.com/maps/place/Palacio+Los+Leones/data=!4m7!3m6!1s0x9668d7c84cdb37e5:0x9e9b9ed0d7e5b0fa!8m2!3d-36.5899581!4d-72.1033554!16s%2Fg%2F11ddwhttwp!19sChIJ5TfbTMjXaJYR-rDl19Cem54?authuser=0&hl=es-419&rclk=1","-36.5899581","-72.1033554","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Gordito's","4.6","214","Argentina 990 Argentina esquina cocharcas Chillán, 3780000 Biobío, Chillán, Ñuble","(42) 254 2187","","Restaurante","https://www.google.com/maps/place/Gordito%27s/data=!4m7!3m6!1s0x9669282cc3d7cb7f:0x2eeac227e72e246e!8m2!3d-36.6145139!4d-72.0955062!16s%2Fg%2F11c5gf1mfd!19sChIJf8vXwywoaZYRbiQu5yfC6i4?authuser=0&hl=es-419&rclk=1","-36.6145139","-72.0955062","Chillán","Ñuble","Chile","Google Maps web scraping con Playwright","2026-05-24","Parcial","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restoran Le Due Torri","4.6","96","Isidora Goyenechea 2908, 7550033 Las Condes, Región Metropolitana","(2) 2231 3427","https://leduetorri.cl/","Restaurante italiano","https://www.google.com/maps/place/Restoran+Le+Due+Torri/data=!4m7!3m6!1s0x9662cf41ac1b626b:0x70265a35a024ff75!8m2!3d-33.4138015!4d-70.6015633!16s%2Fg%2F1th5knqk!19sChIJa2IbrEHPYpYRdf8koDVaJnA?authuser=0&hl=es-419&rclk=1","-33.4138015","-70.6015633","Las Condes","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Ciro's Bar Isidora","4.2","52","Isidora Goyenechea 2971, 7550116 Las Condes, Santiago de chile","9 2060 4565","https://linktr.ee/ciro_s","Bar restaurante","https://www.google.com/maps/place/Ciro%27s+Bar+Isidora/data=!4m7!3m6!1s0x9662cf40449899b3:0xb23901ec5d9ec24f!8m2!3d-33.4143967!4d-70.5996382!16s%2Fg%2F11f3xgfvg9!19sChIJs5mYREDPYpYRT8KeXewBObI?authuser=0&hl=es-419&rclk=1","-33.4143967","-70.5996382","Las Condes","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Nolita Isidora Goyenechea","4.5","48","Isidora Goyenechea 3456, 7550071 Las Condes, Región Metropolitana","(2) 3339 9594","http://www.nolita.cl/","Restaurante italiano","https://www.google.com/maps/place/Nolita+Isidora+Goyenechea/data=!4m7!3m6!1s0x9662cf3e34280745:0x7a28025c17c68eac!8m2!3d-33.41413!4d-70.5944794!16s%2Fg%2F1tfdfnys!19sChIJRQcoND7PYpYRrI7GF1wCKHo?authuser=0&hl=es-419&rclk=1","-33.41413","-70.5944794","Las Condes","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurante Don Teo Santiago","4.3","68","Balmoral 309, 7550000 Las Condes, Región Metropolitana","","","Restaurante peruano","https://www.google.com/maps/place/Restaurante+Don+Teo+Santiago/data=!4m7!3m6!1s0x9662cfa0569afe47:0xe0453cf70cb9dca1!8m2!3d-33.4062445!4d-70.5696642!16s%2Fg%2F11v5dg7jfn!19sChIJR_6aVqDPYpYRody5DPc8ReA?authuser=0&hl=es-419&rclk=1","-33.4062445","-70.5696642","Las Condes","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible","","","","","","","",""
"Piano Gourmet Restaurante y Café","4.8","143","Av. Padre Hurtado Nte 77, 7591575 Las Condes, Región Metropolitana","9 9128 7273","http://www.pianogourmet.cl/","Cafetería","https://www.google.com/maps/place/Piano+Gourmet+Restaurante+y+Caf%C3%A9/data=!4m7!3m6!1s0x9662cfc9db72f817:0x449f3256a68a0e89!8m2!3d-33.393639!4d-70.545679!16s%2Fg%2F11whmx2ln1!19sChIJF_hy28nPYpYRiQ6KplYyn0Q?authuser=0&hl=es-419&rclk=1","-33.393639","-70.545679","Las Condes","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","No","","","","","","","","","","","","","","","","Revisar: parece cafeteria; Revisar: parece cafe","","","","","","","",""
"IL Pazzo","4.7","352","Alonso de Córdova 5320, 7550000 Las Condes, Región Metropolitana","9 3030 5510","http://www.ilpazzo.cl/","Restaurante","https://www.google.com/maps/place/IL+Pazzo/data=!4m7!3m6!1s0x9662cf9e39fec851:0x76495c6d5c926973!8m2!3d-33.406343!4d-70.5742281!16s%2Fg%2F11m_nwrtnq!19sChIJUcj-OZ7PYpYRc2mSXG1cSXY?authuser=0&hl=es-419&rclk=1","-33.406343","-70.5742281","Las Condes","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"La Mesa","4.5","513","Alonso de Córdova 2767, 7630000 Vitacura, Región Metropolitana","9 9072 2461","http://www.restaurantlamesa.com/","Restaurante","https://www.google.com/maps/place/La+Mesa/data=!4m7!3m6!1s0x9662cf89e863dc69:0xd8e5666a83d5ddcd!8m2!3d-33.4009536!4d-70.5971205!16s%2Fg%2F11hzjhshtx!19sChIJadxj6InPYpYRzd3Vg2pm5dg?authuser=0&hl=es-419&rclk=1","-33.4009536","-70.5971205","Vitacura","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Aquí Está Coco","4.5","483","Av. Nueva Costanera 3960, 7630267 Vitacura, Región Metropolitana","9 6341 1510","http://aquiestacoco.cl/","Restaurante","https://www.google.com/maps/place/Aqu%C3%AD+Est%C3%A1+Coco/data=!4m7!3m6!1s0x9662cf0fd17c1585:0x61b13a99d84ed43!8m2!3d-33.3977481!4d-70.5980472!16s%2Fg%2F11s0k225gg!19sChIJhRV80Q_PYpYRQ-2EnakTGwY?authuser=0&hl=es-419&rclk=1","-33.3977481","-70.5980472","Vitacura","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Cala El Mañío","4.5","268","Av Vitacura 3859, 7630358 Vitacura, Región Metropolitana","9 9820 9480","https://calaelmanio.cl/","Restaurante","https://www.google.com/maps/place/Cala+El+Ma%C3%B1%C3%ADo/data=!4m7!3m6!1s0x9662cf81bd29e2b9:0x551b182822f195e4!8m2!3d-33.4007017!4d-70.5923728!16s%2Fg%2F11h7ptkqdv!19sChIJueIpvYHPYpYR5JXxIigYG1U?authuser=0&hl=es-419&rclk=1","-33.4007017","-70.5923728","Vitacura","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Hocha Restaurante de Comida Típica Taiwanesa - Patio La Dehesa","4.7","85","Av. José Alcalde Délano 10425, Local 21, 7690324 Lo Barnechea, Región Metropolitana","(2) 2954 7934","http://www.hocha.cl/","Restaurante asiático","https://www.google.com/maps/place/Hocha+Restaurante+de+Comida+T%C3%ADpica+Taiwanesa+-+Patio+La+Dehesa/data=!4m7!3m6!1s0x9662c97611858c27:0x9c7c6196c38ccd8!8m2!3d-33.3594746!4d-70.5433854!16s%2Fg%2F11sd_8p15m!19sChIJJ4yFEXbJYpYR2Mw4bBnGxwk?authuser=0&hl=es-419&rclk=1","-33.3594746","-70.5433854","Lo Barnechea","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Taberna Sátira Bar Restaurant","4.5","591","Av. Las Condes 14878, 7710050 Lo Barnechea, Región Metropolitana","(2) 2215 6824","http://www.satira.cl/","Bar restaurante","https://www.google.com/maps/place/Taberna+S%C3%A1tira+Bar+Restaurant/data=!4m7!3m6!1s0x9662cb910119b25b:0x21f8b1da2aee6625!8m2!3d-33.3638333!4d-70.494587!16s%2Fg%2F11bbt6n6s7!19sChIJW7IZAZHLYpYRJWbuKtqx-CE?authuser=0&hl=es-419&rclk=1","-33.3638333","-70.494587","Lo Barnechea","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Restaurant Valle Escondido","4.5","67","Lo Barnechea, Región Metropolitana","","","Restaurante","https://www.google.com/maps/place/Restaurant+Valle+Escondido/data=!4m7!3m6!1s0x9662cba34e975a89:0xd84fddbbfc111471!8m2!3d-33.3506037!4d-70.4903391!16s%2Fg%2F11d_31qrdn!19sChIJiVqXTqPLYpYRcRQR_LvdT9g?authuser=0&hl=es-419&rclk=1","-33.3506037","-70.4903391","Lo Barnechea","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible","","","","","","","",""
"La Antojería","4.6","30","Eliodoro Yáñez 1049, 7500725 Providencia, Región Metropolitana","(2) 2235 3900","https://www.laantojeria.cl/Carta-Local","Restaurante","https://www.google.com/maps/place/La+Antojer%C3%ADa/data=!4m7!3m6!1s0x9662cf7d91523a0d:0xf0c24fe0beffea5e!8m2!3d-33.4339209!4d-70.620584!16s%2Fg%2F11bwm2dztf!19sChIJDTpSkX3PYpYRXur_vuBPwvA?authuser=0&hl=es-419&rclk=1","-33.4339209","-70.620584","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"Siria Restaurant","4.8","44","Marín 415, 7501101 Providencia, Región Metropolitana","9 3089 6259","https://www.instagram.com/siriarestaurant","Restaurante","https://www.google.com/maps/place/Siria+Restaurant/data=!4m7!3m6!1s0x9662c566ef658ea5:0x1606d6fa9879ea99!8m2!3d-33.4442392!4d-70.626257!16s%2Fg%2F11r9g2v93m!19sChIJpY5l72bFYpYRmep5mPrWBhY?authuser=0&hl=es-419&rclk=1","-33.4442392","-70.626257","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"El Fogón de Momo","4.6","80","Condell 806, 7501186 Providencia, Región Metropolitana","(2) 2634 7964","http://www.fogondemomo.cl/","Restaurante","https://www.google.com/maps/place/El+Fog%C3%B3n+de+Momo/data=!4m7!3m6!1s0x9662c57f56de349d:0x5e8c8b0f271ebdc6!8m2!3d-33.4423407!4d-70.6270619!16s%2Fg%2F11csr208y7!19sChIJnTTeVn_FYpYRxr0eJw-LjF4?authuser=0&hl=es-419&rclk=1","-33.4423407","-70.6270619","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
"El Hoyo","4.7","21","Condell 818, 7501186 Providencia, Región Metropolitana","","http://www.elhoyo.cl/","Restaurante","https://www.google.com/maps/place/El+Hoyo/data=!4m7!3m6!1s0x9662c4f97cbad81d:0x4b3337cd419a8666!8m2!3d-33.4424096!4d-70.6269601!16s%2Fg%2F11dynqr31s!19sChIJHdi6fPnEYpYRZoaaQc03M0s?authuser=0&hl=es-419&rclk=1","-33.4424096","-70.6269601","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Sin teléfono","Sí","","","","","","","","","","","","","","","","Sin teléfono visible","","","","","","","",""
"Arabito Deluxe - Shawarmas - Comida Arabe - Providencia","4.9","456","José Manuel Infante 1373, 7510987 Providencia, Región Metropolitana","9 6254 3099","https://www.instagram.com/arabitodeluxe/","Restaurante","https://www.google.com/maps/place/Arabito+Deluxe+-+Shawarmas+-+Comida+Arabe+-+Providencia/data=!4m7!3m6!1s0x9662cfba2bf0c559:0x7ace577283dabda1!8m2!3d-33.4435991!4d-70.6202155!16s%2Fg%2F11swynt5k6!19sChIJWcXwK7rPYpYRob3ag3JXzno?authuser=0&hl=es-419&rclk=1","-33.4435991","-70.6202155","Providencia","Metropolitana","Chile","Google Maps web scraping con Playwright","2026-05-25","Completo","Sí","","","","","","","","","","","","","","","","","","","","","","","",""
